caption;created_at
Sebelum @MotoGP mulai ada yang bilang kalau MotoGP Mandalika sepi penonton. Fakta berbicara lagi. Rekor jumlah penonton yang hadir di Sirkuit Mandalika sebanyak 140.324 orang. Semoga di tahun mendatang Kuta Mandalika semakin keren dan semakin banyak yang menonton langsung kesana;2025-10-05 08.52.04
marc mumpung di indo yuk coba melukat ruqyah mandi kembang atau apapun itu biar terlepas dari mandalika curse;2025-10-05 08.52.02
sumpah marc marquez kalo di mandalika pasti jatuh mulu;2025-10-05 08.50.26
@MotoGP @Aldeguer54 the king of mandalika;2025-10-05 08.49.59
@MotoGP @Aldeguer54 second youngest di mandalika coy which is circuit yang mm93 pun bilang it's difficult https://t.co/Sj73M3DacD;2025-10-05 08.48.47
Berapa tahun ini ga begitu ngikutin motogp bgt tapi Marc tuh di Mandalika rajin bgt crash ga sih? Tahun kmrn jg kayaknya crash jg ya kalo ga salah yg motornya sampe kebakar gitu?;2025-10-05 08.48.06
Mandalika.... Kutukan untuk para juara MotoGP tapi berkah buat para Rookies.... ;2025-10-05 08.47.53
Kepada Fermin Aldeguer selamat datang di klub pemenang MotoGP! Mandalika 2025 milikmu. #IndonesianGP https://t.co/d635CbORaI;2025-10-05 08.46.48
2025 MotoGP Championship Standings After Round 18 Mandalika Indonesia https://t.co/rWZQIhzLqz;2025-10-05 08.46.43
Salah satu jatah hoki Rayyan tahun ini sudah digunakan terima kasih Rayyan #MotoGP #GpMandalika #Mandalika;2025-10-05 08.45.41
Perkuat Jaringan Telkomsel Bangun 300 BTS 4G/5G Sambut MotoGP Mandalika 2025 https://t.co/tvnaE6Nuv0 lewat @nawacit4;2025-10-05 08.45.35
Perkuat Jaringan Telkomsel Bangun 300 BTS 4G/5G Sambut MotoGP Mandalika 2025 https://t.co/ABQ8FgiJh5 lewat @nawacit4;2025-10-05 08.45.18
bener bener kena kutukan mandalika;2025-10-05 08.45.14
A statement win by Diogo Moreira in #Moto2 #IndonesianGP 🇮🇩 https://t.co/oyRMy35Zuo;2025-10-05 08.45.00
Cedera serius dialami oleh pembalap Ducati Lenovo Marc Marquez usai mengalami crash di Sirkuit Internasional Pertamina Mandalika dalam MotoGP Indonesia Minggu (5/10). Tulang bahu kanan Marquez diduga retak usai insiden itu dan masih harus dipastikan kondisinya. https://t.co/nkeDHpjb6c;2025-10-05 08.44.38
Bener2 ga jodoh sama mandalika serem bgt! Klo gw jd marc dah gw skip aja ini sirkuit yg penting selamet ;2025-10-05 08.44.24
Crash Lagi Sirkuit Mandalika Masih Keramat bagi Marc Marquez! #marcmarquez #motogp #mandalika #mpo102 #mpo102qris #beritaviral https://t.co/8uQNKdP3Lw;2025-10-05 08.43.30
Klasemen MotoGP 2025 usai Fermin Juara dan Marquez Out di GP Mandalika https://t.co/q9KXiJ76X5;2025-10-05 08.43.20
"MARQUEZ INJURED IN HIGH-SPEED INDONESIA GP CRASH Marc Marquez fresh off his 7th MotoGP title collided with Marco Bezzecchi on the first lap at Mandalika International Street Circuit. The crash sent both riders into the gravel at high speed; Marquez was visibly in pain https://t.co/0RaKAoPFby";2025-10-05 08.41.55
Marc Marquez gagal finis di MotoGP Mandalika 2025 karena jatuh ditabrak Marco Bezzecchi di awal. Rider Ducati itu selanjutnya dilaporkan patah tulang bahu. https://t.co/9wYogfNOWI;2025-10-05 08.41.31
MotoGP Mandalika 2025: Marc Marquez Patah Tulang Bahu https://t.co/8VTWHWC2W7;2025-10-05 08.41.20
Hasil MotoGP Mandalika 2025: Fermin Aldeguer Juara Marc Marquez DNF https://t.co/lmAfIKtPMX;2025-10-05 08.41.19
New 2025 MotoGP World Championship standings after Sunday's Indonesian Grand Prix at Mandalika. https://t.co/xYwXZqjrM3;2025-10-05 08.41.18
jujur.. do we even need mandalika on the calendar.. rhe amount of crashes from moto3-motogp this weekend is crazy no?;2025-10-05 08.41.17
omgggg sedih bgt sih dia celaka mulu di mandalika;2025-10-05 08.41.09
Beberapa kali GP series Mandalika pemenangnya selalu berbeda. Salfok ternyata Antangin jadi sponsor tim dia;2025-10-05 08.40.55
the champion motogp mandalika 2025🇮🇩🇮🇩#blm ada pawang nya https://t.co/HykEftWWt9;2025-10-05 08.40.28
Jatuh sekali manusiawi. Jatuh dua kali khilaf. Jatuh tiga kali pelanggan tetap. Keren sih Mandalika sekelas Juara dunia aja belum bisa naklukin finish sampe akhir. ;2025-10-05 08.39.40
The rider who excelled at Motegi is miserable at Mandalika. #motogp;2025-10-05 08.39.09
Kecelakaan di MotoGP Mandalika Marc Marquez Cedera Patah Tulang Selangka Kanan: Pulang ke Madrid Malam Ini untuk Perawatan https://t.co/J0GFrR6mQT;2025-10-05 08.39.07
Sebelum tanding coba mandi kembang dulu bang dari 2022 ga pernah nyampe finish kalo di mandalika;2025-10-05 08.38.52
@MotoGP Indonesia memang beda yaa min :) 🇮🇩 #Mandalika #MotoGP;2025-10-05 08.38.45
lagiiii?? kurang sajen deh nih dia di mandalika kasian bgt kena sial mulu disitu;2025-10-05 08.38.41
kutukan mandalika masih berlanjut ;2025-10-05 08.37.50
Panas-panasan Pebalap MotoGP Sapa Penggemar MotoGP Mandalika 2025 https://t.co/RHhSANFjyp;2025-10-05 08.37.20
@LunaReborn1 @MotoGP Banyak warlok yg nonton . Untuk penginapan Kalo yg Komunitas2 motor biasanya nginap di rmh kenalannya yg ada di lombok kalo hotel kebanyakan ngambil di senggigi dan mataram.;2025-10-05 08.37.12
Marc Marquez langsung dibawa ke medical centre usai ditubruk Marco Bezzecchi dan memperpanjang catatannya belum pernah finis pada balapan utama Mandalika. Bagaimana kondisi si Alien? https://t.co/LC3eAnqfQl;2025-10-05 08.37.10
2025 Mandalika MotoGP Race Result: What A Difference Seven Days Make https://t.co/vnxPMTowdU;2025-10-05 08.36.37
Marc Marquez langsung dibawa ke medical centre usai ditubruk Marco Bezzecchi dan memperpanjang catatannya belum pernah finis pada balapan utama Mandalika. Bagaimana kondisi si Alien? https://t.co/bTJ06GQrkD;2025-10-05 08.36.08
 @ruedajr99 clinches the #Moto3 title with a phenomenal win in Mandalika! #IndonesianGP 🇮🇩 https://t.co/6eCvRh8Gly;2025-10-05 08.34.52
Indonesia Mandalika: New 2025 MotoGP World Championship standings: https://t.co/AqxF6Xzq9t;2025-10-05 08.34.42
Fermín Aldeguer Shines in Indonesia: Takes First MotoGP Victory as Gresini Scores a One-Two Finish Mandalika Indonesia On a dramatic day in MotoGP Fermín Aldeguer delivered a masterclass at the Indonesian Grand Prix claiming his first-ever premier https://t.co/P5tbNCQnsC https://t.co/90zY9BgAyw;2025-10-05 08.33.59
Saya tidak percaya kutukan. Tapi 4 kali berturut-turut tidak pernah finish beruntun sejak pertama kali Mandalika digelar. Hmmm. Apa mungkin Mandalika beneran bekas kuburan? #IndonesianGP;2025-10-05 08.33.56
Dammnnn i don't know why mandalika fckin hates him sooo much;2025-10-05 08.32.32
bnr2 ga pernah finish di mandalika dawggg;2025-10-05 08.31.42
wkwkwk DNF lagi aja di mandalika;2025-10-05 08.31.30
"Salut sih Pemerintah gak tinggal diam Program MBG diperkuat dari sisi keamanan makanan &amp; pengawasan bukti nyata kalau keselamatan anak itu nomor satu️ #LanjutkanMBG Monas Mandalika MotoGP Minggu TNI Pelindung NKRI #love33 McDonald Bjorka #BoF500 #PoloRalphLauren #كاريزما65 https://t.co/hSuaYwXPNA";2025-10-05 08.30.36
Daftar Nasib Apes Marc Marquez di MotoGP Mandalika Bertambah yang Terbaru Ditabrak Marco Bezzecchi https://t.co/IRAIiQQbej;2025-10-05 08.29.12
InJourney mengeklaim MotoGP Mandalika 2025 sebagai helatan terbaik sepanjang sejarah sejak balap motor dunia itu digelar di Sirkuit Mandalika Lombok Tengah. https://t.co/ZSeaLwowbu;2025-10-05 08.29.00
Hasil MotoGP GP Indonesia 2025: Bezzecchi-Marquez Tersungkur Lebih Awal Fermin Aldeguer Raih Kemenangan Pertama di Mandalika https://t.co/Lcd1s1tqCK;2025-10-05 08.28.49
Gubernur NTB Lalu Muhamad Iqbal: MotoGP Mandalika 2025 Dorong Ekonomi Daerah https://t.co/UlwyfAfeXn;2025-10-05 08.28.33
mandalika is no joke for marquez why'd he keep crashing bruh;2025-10-05 08.27.06
Marc Marquez the reigning MotoGP World Champion of 2025 has never crossed the finish line in a main race at Mandalika the circuit hosting races for four seasons since 2022. Mandalika dares to be different #MotoGP #IndonesianGP https://t.co/B3dplMQaHl;2025-10-05 08.26.56
Walaupun engkau juara dunia bila tak podium apa gunanya #MotoGP #mandalika;2025-10-05 08.26.55
Pembalap Gresini Racing Fermin Aldeguer berhasil menjadi sosok yang finis pertama pada MotoGP Indonesia 2025. Di sisi lain kutukan Marc Marquez di Sirkuit Mandalika berlanjut! https://t.co/jdsTEUiTja;2025-10-05 08.26.37
Pembalap Gresini Racing Fermin Aldeguer berhasil menjadi sosok yang finis pertama pada MotoGP Indonesia 2025. Di sisi lain kutukan Marc Marquez di Sirkuit Mandalika berlanjut! https://t.co/bBYKosuPWk;2025-10-05 08.26.11
Klasemen Sementara MotoGP 2025 Usai Seri Indonesia di Mandalika https://t.co/RxeqnxakZc;2025-10-05 08.26.06
Sirkuit #mandalika yang berlokasi di Lombok Tengah Nusa Tenggara Barat bukan sekadar lintasan balap melainkan destinasi wisata balap kelas dunia. #motogp #motogpmandalika #motogpindonesia #ntb https://t.co/jYm5SKvsFV;2025-10-05 08.26.05
Berikut hasil lengkap MotoGP Mandalika 2025! https://t.co/CnuojfbNPZ;2025-10-05 08.26.04
istg mandalika has something against marquez;2025-10-05 08.25.46
dari riau dibawa ke lombok cuma buat bedogeran ya bete lah dia;2025-10-05 08.25.40
Kayaknya bener ya kgk pernah beruntung klo di Mandalika. Cedera lg pula..;2025-10-05 08.25.08
Langkah tegas dari Kepala BGN Dadan Hindayana yg mewajibkan rapid test makanan di semua dapur sekolah jadi bukti nyata keseriusan menjaga kesehatan anak bangsa #LanjutkanMBG Monas McDonald Minggu #BoF500 TNI Pelindung NKRI Mandalika MotoGP TNI #bbtvi #كاريزما65 Bjorka #love33 https://t.co/bfK6BGhBrN;2025-10-05 08.25.01
Masih belum bisa Marc Marquez finish di Mandalika.;2025-10-05 08.24.57
Bro belum bisa menamatkan sirkuit Mandalika ;2025-10-05 08.24.38
ini org bala mlu tiap maen di mandalika;2025-10-05 08.24.05
From the heat of the race to updates on Marc We caught up with Alex Marquez after his hard fought P3 in Mandalika ️ #MotoGP | #IndonesianGP Live on TNT Sports and Discovery+ https://t.co/bpN2aVJjOd;2025-10-05 08.23.54
Koyone marquez kenek kutukan sing mbaurekso Mandalika;2025-10-05 08.23.22
Hasil MotoGP Mandalika 2025: Fermin Aldeguer Menang Marc Marquez Crash! https://t.co/bVFnGIBuBU;2025-10-05 08.23.14
Fermin Aldeguer Sukses Menangi MotoGP Mandalika 2025 Marc Marquez dan Marco Bezzecchi Gagal Finis Akibat Tabrakan https://t.co/vZMcGMQGJR;2025-10-05 08.23.13
Sirkuit Mandalika masih menjadi lintasan keramat bagi Marc Marquez. Ia kembali terlibat crash saat final race MotoGP Mandalika 2025. https://t.co/c13hFq8zSW;2025-10-05 08.23.00
@MotoGP @Aldeguer54 Congrats Fermin 1st podium no 1 in Mandalika Indonesia ️;2025-10-05 08.22.44
@MotoGP @PeccoBagnaia Me Seeing Pecco after Motegi and Mandalika https://t.co/tlBqGLJiF9;2025-10-05 08.21.21
Hasil MotoGP Mandalika 2025: Fermin Ngacir Terdepan Marc Marquez Out https://t.co/1xc0ZENNxI;2025-10-05 08.21.19
Hasil MotoGP Mandalika 2025: Marc Marquez Gagal Finish Podium Direbut Fermin Aldeguer https://t.co/qvdgSt5m8H;2025-10-05 08.20.40
Hasil Balapan MotoGP Mandalika 2025: Marc Marquez dan Marco Bezzecchi Tabrakan Fermin Aldeguer Menang Dominan https://t.co/0erUVqPB5C;2025-10-05 08.20.33
BMKG sebut ada potensi hujan ringan saat MotoGP di Sirkuit Mandalika https://t.co/3hx7iz9Ze8;2025-10-05 08.20.00
Bintang muda Spanyol Fermín Aldeguer berhasil finis pertama MotoGP Indonesia di Sirkuit Mandalika Nusa Tenggara Barat (NTB) Minggu (5/10/2025). Baca di sini: https://t.co/B4fHciWZfq / #FermínAldeguer #MotoGP #Mandalika https://t.co/D1OfIqie0v;2025-10-05 08.19.02
@MotoGP Salah satunya diriku thanks mandalika;2025-10-05 08.18.59
@MotoGP The unpredictable #Mandalika ️;2025-10-05 08.18.39
MotoGP Mandalika 2025 Dongkrak Ekonomi UMKM Lokal https://t.co/Fu3BiGGU4l;2025-10-05 08.18.07
 Aldeguer Cetak Sejarah di Mandalika! Rider BK8 Gresini Racing Fermin Aldeguer meraih kemenangan perdana di MotoGP Indonesia 2025 di Sirkuit Mandalika Minggu (5/10/2025) [sumber: MotoGP]. Aldeguer finis terdepan dengan keunggulan 6 987 detik disusul Pedro Acosta dan Alex https://t.co/EuV5uFrjU0;2025-10-05 08.16.21
#IndonesianGP 🇮🇩 Just Talk→ Dengan hasil ini catatan buruk masih menghantui Marc dan Kutukan di Mandalika nampaknya masih berlangsung hingga seri akan digelar kembali tahun depan. Bro sepertinya perlu mandi kembang untuk menghilangkan aura negatifnya disini wkwk #motogp https://t.co/pm877l6VIX;2025-10-05 08.16.12
Ini orang ga pernah ga crash di Mandalika ya;2025-10-05 08.16.07
Klasemen Sementara #MotoGP #IndonesianGP Championship Standing: Gravel Mandalika Jadi Sorotan Rider - #Mbak_Yu https://t.co/Vdu26eukYT;2025-10-05 08.15.00
Bener² setan mandalika https://t.co/bQmSUI9MKg;2025-10-05 08.14.20
mandalika selalu jadi mala petaka buat marc;2025-10-05 08.13.29
Bjir lagi2 DNF si marquez wkwkwk bener2 kutukan coo mandalika buat dia;2025-10-05 08.13.20
Update Terbaru: Marc Marquez Alami Patah Tulang Selangka Kanan Usai Kecelakaan di GP Indonesia https://t.co/7ivCfcawHd #Bezzecchi #Mandalika #Marquez #MotoGP #cedera #bitvonline;2025-10-05 08.12.42
 Fermín Aldeguer became the second youngest #MotoGP Grand Prix winner at #Mandalika 🇮🇩 But an early incident resulted in injuries and more Ducati drama Get the full breakdown of the mixed bag that was the #IndonesianGP https://t.co/dRlgCb1lhS;2025-10-05 08.12.32
Indah dan serunya GP Mandalika tahun ini yang menjadi tidak bosan dan mimin akhirnya bisa melampiaskan semua dari awal Terima kasih MotoGP dan Mandalika. Sampai jumpa lagi tahun depan #IndonesianGP #MotoGP https://t.co/Ijb1MKAJ62;2025-10-05 08.12.20
dari sesi practice ngeliat marc crash 2x aja udah berdoa banget buat marc santai aja di Mandalika jangan sampe cedera pas race nya malah cedera ;2025-10-05 08.11.52
@erickthohir Setuju banget pak! MotoGP pasti jadi momentum yang positif untuk perekonomian Lombok dan Indonesia. Terima kasih atas informasinya! #indonesia;2025-10-05 08.11.43
Tiket Calo Laris Manis Jelang Balapan Pamungkas MotoGP Mandalika 2025 https://t.co/kAwVOKJvS2;2025-10-05 08.11.18
MotoGP Mandalika 2025: Aldeguer si Rookie Juaranya! https://t.co/JZdiYYkJZZ;2025-10-05 08.11.17
MotoGP Mandalika 2025: Aldeguer Nyaman di Depan Unggul 5 Detik! https://t.co/EjKwIRsOqy;2025-10-05 08.11.17
https://t.co/WqP6xWAVSi Fermin Aldeguer menjadi pebalap tercepat dalam balapan utama MotoGP Mandalika 2025.;2025-10-05 08.10.29
Dan terjadi lagiiii~ Marc selalu gk beruntung kalo di mandalika;2025-10-05 08.10.25
@MotoGP @Aldeguer54 Suupperr happy!! what an unpredictable race in Mandalika #IndonesianGP;2025-10-05 08.10.24
Kamera GP Mandalika sewakan ke GBK aja. pen liat tayangan bola Indonesia dgn kualitas ciamik macam motogp #IndonesianGP;2025-10-05 08.09.10
https://t.co/AS1kkkyD4Q Marc Marquez gagal finis di MotoGP Mandalika 2025 karena jatuh ditabrak Marco Bezzecchi di awal. Rider Ducati itu selanjutnya dilaporkan patah tulang bahu.;2025-10-05 08.09.04
Menteri Pemuda dan Olahraga Erick Thohir memberikan piala kemenangan bersejarah bagi Fermin Aldeguer di Sirkuit Pertamina Mandalika #MotoGP #IndonesianGP https://t.co/FusVwtJZtU;2025-10-05 08.08.35
Marquez di mandalika sial mulu kelihatannya;2025-10-05 08.08.24
Pemeriksaan Ketat di MotoGP Mandalika Personil OPS Polda NTB Periksa Setiap Pengunjung https://t.co/H0OTatTzoL;2025-10-05 08.08.15
Habis nonton MotoGp Mandalika.. seruu bangett... JOSSGAWIN IN MADRID #JossGawin1stFMinMadrid #JossGawin1stEuropeanTour;2025-10-05 08.07.57
Mandalika ngeri2 sedep yee;2025-10-05 08.06.39
GG bang fermin. rookie termuda ke2 yg menang di motogp? mandalika selalu punya juara baru. plis lah sirkuit keren gini jangan ada yg korup....;2025-10-05 08.06.35
Ini kutukan Engkes di Mandalika kapan selesainya? Kwkwkw.;2025-10-05 08.06.16
MotoGP Mandalika 2025 podium formation (real official pic) congrats both of you @Aldeguer54 @alexmarquez73 #MotoGPMandalika2025 https://t.co/3LGt3SQf9O;2025-10-05 08.06.07
MotoGP Seri Mandalika 2025 tidak hanya dinikmati pecinta otomotif tapi juga memberikan manfaat ekonomi yang besar untuk masyarakat di Lombok NTB dan Indonesia. https://t.co/YLV1YU68Kn;2025-10-05 08.06.04
Mandalika masih jadi kutukan buat Marc‍;2025-10-05 08.05.44
@MotoGP @marcmarquez93 Ada yg santet kah tiap di mandalika ;2025-10-05 08.05.37
20 tahun pembalap motogp termudah kedua rekor pecah di Mandalika! Fermin Adeguer https://t.co/rmgCHm2AOf;2025-10-05 08.04.47
@MotoGP @marcmarquez93 Mandalika get traumatized ;2025-10-05 08.04.46
A nasty accident between the favourites for victory... https://t.co/Zj57GtozrZ;2025-10-05 08.04.36
Diwakili Erick Thohir Prabowo Batal Nonton MotoGP Mandalika 2025 https://t.co/5KDOB3ghw5;2025-10-05 08.04.35
Aldeguer takes the win at Mandalika to become the Second youngest MotoGP race winner Pedro Acosta finished 2nd followed by Alex Marquez #MotoGP #IndonesianGP https://t.co/vHjkwIVgQq;2025-10-05 08.04.30
wehhhh gokillll si ganteng fermin di mandalika!! ;2025-10-05 08.03.54
Pebalap rookie Fermin Aldeguer tampil sebagai juara MotoGP Mandalika 2025. Sementara sang juara dunia Marc Marquez crash di lap pertama. https://t.co/1PAtPi0dZ8;2025-10-05 08.03.00
Factory Ducati rider Marc Marquez has suffered a suspected collarbone fracture in a first lap crash during the Grand Prix of Indonesia. #MotoGP https://t.co/vWhO6Of1A0;2025-10-05 08.02.46
@cleavistw engga sih motogp main race selalu jam 2 pm dimanapun kecuali qatar wkkw dan parahnya di mandalika ini banyak tribun yg gada atapnya. Bayangin dah ;2025-10-05 08.02.16
Marc Marquez #IndonesianGP -Links https://t.co/pQQH7hZIxd Join the Telegram channel ⬇️ https://t.co/PPInN1VYad;2025-10-05 08.01.40
Balapan utama MotoGP Mandalika 2025 berlangsung hari ini 5 Oktober siang WIB. Berikut hasil MotoGP Mandalika hari ini. https://t.co/PDL43ywYwY;2025-10-05 08.00.25
Ngeri Video Detik-detik Marc Marquez Kecelakaan di MotoGP Mandalika 2025 https://t.co/IgCHWjn8TA;2025-10-05 08.00.10
 Runner-Up di Sprint Race Juara di Race utama Mandalika beri kesempatan Fermin Aldeguer untuk bersinar #IndonesianGP #MotoGP https://t.co/3Wm2C8oI4V;2025-10-05 07.59.41
#MotoGP #IndonesianGP #MandalikaInternationalStreetCircuit #Mandalika #Lombok #Indonesia #Race @MotoGP @MandalikaPrix What a race;2025-10-05 07.58.35
Marc Marquez #IndonesianGP -Links streaming https://t.co/h8aoLF7uio Join the Telegram channel ⬇️ https://t.co/grA5VImUpY;2025-10-05 07.58.21
Marc Marquez #IndonesianGP -Links https://t.co/pkFMM0txBQ Join the Telegram channel ⬇️ https://t.co/K5VuCsCfYF;2025-10-05 07.57.47
MotoGP Mandalika 2025 tuntas. Sang rookie Fermin Aldeguer dari Gresini jadi juaranya! Disusul Pedro Acosta dan Alex Marquez yang lengkapi podium. https://t.co/URTJqFhQmW;2025-10-05 07.56.53
bener2 gabisa finish di mandalika;2025-10-05 07.56.14
A star is born Fermin Aldeguer crushes the field at Mandalika to take his first-ever MotoGP win in style #MotoGP #PertaminaGrandPrix #IndonesianGP #BK8official https://t.co/9rmuksot31;2025-10-05 07.56.12
@crash_motogp Mandalika angker buat Marc cuy;2025-10-05 07.55.50
Ditabrak Marco Bezzecchi Marc Marquez Cedera Lagi? Pembalap Ducati Lenovo Marc Marquez tampak mengerang kesakitan usai ditabrak Marco Bezzecchi di Mandalika Minggu 5 Oktober 2025. Untuk kesekian kalinya Marquez gagal finis di MotoGP Indonesia. Roda belakang motor Marquez https://t.co/nDgThXQ3Zz;2025-10-05 07.55.29
