caption;created_at;event_sentiment;circuit_sentiment
"Sistem Kelistrikan NTB Aman Jelang MotoGP Mandalika

Mataram,  Jurnalekbis.com  – PT PLN (Persero) memastikan sistem kelistrikan di Nusa Tenggara Barat dalam kondisi aman untuk mendukung penyelenggaraan ajang internasional MotoGP Mandalika 2025 yang berlangsung pada 3–5 Oktober mendatang. Jajaran direksi PLN bahkan turun langsung meninjau kesiapan sejumlah pembangkit dan posko siaga di kawasan Mandalika.…

 https://jurnalekbis.com/2025/09/28/sistem-kelistrikan-ntb-aman-jelang-motogp-mandalika/";2025-09-28 09.42.00;positive;neutral
Cedera di MotoGP Mandalika Marc Marquez Sudahi Musim 2025? https://t.co/kWohwqNFBX;2025-10-05 11.11.31;neutral;neutral
Kota laen kapan nehhhh....;2025-10-30 14.28.44;neutral;neutral
beneran tumbal proyek mandalika ;2025-10-03 16.50.16;neutral;negative
 I rode following my feelings without riding above them. The penalty? I made a mistake I agree if it's the same for everyone. Bezzecchi? The Aprilia is getting closer than other brands and he puts in a bit https://t.co/2tkDgvfZAd #MarcMarquez #ducati #Mandalika #motogp;2025-10-04 15.28.10;neutral;neutral
"Marc Marquez (Ducati Lenovo) terjatuh di tikungan 10 saat FP2 MotoGP Mandalika, Jumat (3/10). Sebelumnya, Somkiat Chantra dan Johann Zarco juga jatuh di sektor satu. Ketiganya akhirnya kembali ke pit usai insiden.

#bukanmain";2025-10-03 21.02.54;neutral;neutral
Australian GP winner  @raulfernandez_25  has gone down;2025-10-26 14.27.39;neutral;neutral
MotoGP Mandalika 2024 mencatat 158.857 pengunjung dan mendorong ekonomi lokal. #BRIUntukIndonesia #BRIDukungMOTOGP #qrisbri https://t.co/ktU5BySY7r;2025-10-06 09.10.57;positive;neutral
First ‚è© most recent time on the top step of the podium Mandalika truly is Diogo's happy hunting ground! #IndonesianGP üáÆüá© https://t.co/6Io6Z1oKDe;2025-10-06 10.00.03;positive;positive
#rmdnracing #motogp #mandalika #balapmotor #balapliar #balapjateng #balapjepara #balapllurus #fu200cc #fu200cctuneup #fu155cc #herex_ceria_1200m #herex #herexjatim #herexhits #herexgaleri;2024-11-18 08.13.27;neutral;neutral
Jatuh dan jatuh lagi, 4 tahun sudah tak pernah liat garis finish 🤔 #motogp #mandalika #marquez #sports;2025-10-05 16.44.49;negative;neutral
"Lombok - bali - jatim day 7 highlight

Keindahan Bukit Seger di Kuta Mandalika merupakan my favourite place  in Lombok. Dari sini boleh nampak Litar Mandalika dan Pantai Seger. Sini kot tempat local tengok motogp free 😂 patut datang sunrise/sunset tapi sebab hujan kena tunggu matahari keluar baru naik";2025-09-10 22.33.59;neutral;positive
Sejumlah berita menarik di Nusa Tenggara Barat pada Minggu (5/10) yang perlu dibaca publik. Berikut rangkuman berita Antara NTB yaitu: https://t.co/0Kh1YASAbV #beritaViral;2025-10-06 13.28.57;neutral;neutral
Kargo Logistik Sudah Beres, MotoGP Mandalika 2024 Siap Digelar  http://dlvr.it/TDjGFP;2024-09-26 20.59.39;neutral;neutral
pengalaman yg sangat langka bisa masuk kedalam sirkuit internasional Mandalika, merasakan Aspalnya yg berbeda dari aspal jalanan biasa.;2022-11-09 08.51.31;positive;positive
"Ajang MotoGP 2025 di Sirkuit Mandalika, Nusa Tenggara Barat berjalan dengan lancar dengan dukungan listrik dari PLN. 

Andalnya listrik juga membuat PLN mendapat apresiasi dari berbagai pihak.

Dengan semangat dan dukungan ini, PLN akan terus berkomitmen dalam menyukseskan berbagai gelaran luar biasa lainnya untuk memastikan setiap momen bersejarah berjalan sempurna.

#PLNUntukSemua #PLNUntukIndonesia #MotoGP2025";2025-10-06 17.48.58;positive;neutral
"Moto2 and Moto3 riders pulled into a briefing today to get told 'well done, you've been behaving yourselves lately!' 😂

One change, though: no longer allowed to try to restart after a crash in the final three minutes of a session (the 'Alex Rins Rule')";2025-10-23 10.09.37;positive;neutral
Mengangkat Mandalika Sebagai Destinasi Sport Tourism Lewat Gelaran MotoGP 2025 https://t.co/oaXNsBody2;2025-10-03 02.41.12;neutral;neutral
"Tiket MotoGP Mandalika 87 Persen Terjual, Kategori Premium Ludes

 POSCOMEDIA.ID , LOMBOK – Penjualan tiket ajang Pertamina Grand Prix of Indonesia 2025 di Sirkuit Mandalika, Lombok Tengah, Nusa Tenggara Barat (NTB), terus melejit. Hingga Selasa (30/9), tiket yang terjual sudah mencapai 87 persen dari total 121 ribu lembar yang disiapkan. #poscomedia #motogp #mandalika #ntb Indonesia";2025-10-01 17.43.48;positive;neutral
"Yang ngedadak yang jadi, nonton GP Mandalika  2025. Dari Bandung ke Mandalika. 🌊🌊🌊🇮🇩🇮🇩🇮🇩

#mandalika2025 
#motogp 
#motogpindonesia #markmarquest";2025-10-05 17.46.55;positive;neutral
"Tidak ada kata menyerah 
Moment motogp mandalika 2025";2025-10-08 08.29.01;neutral;neutral
Live text updates from Mandalika üáÆüá© #MotoGP¬†#IndonesianGP https://t.co/yj6r5jpD4s;2025-10-05 06.42.57;neutral;neutral
@MotoGP Salah satunya diriku thanks mandalika;2025-10-05 08.18.59;neutral;positive
"Prompt Mandalika:Gunakan foto yang diunggah sebagai referensi wajah.
Sesuaikan karakter dan garis wajah dengan: Repsol Honda MotoGP.
Visual editorial bergaya majalah sport, rasio 9:16, sinematik, hyper realistic, ultra detail, 8K.
Bagian atas: wajah referensi sedang selebrasi kemenangan dramatis, memegang piala tinggi di udara, penuh semangat, suasana sirkuit cerah, langit biru, awan putih.";2025-09-14 12.42.13;neutral;neutral
Behind the scenes, MotoGP Malaysia 2025 🎥🏁 #Sepang2025 #MotoGP #malaysiangp🇲🇾;2025-10-28 12.02.34;neutral;neutral
Sangat bagus untuk sirkuit ajang balapan di Indonesia;2024-11-08 08.51.31;neutral;positive
🇮🇩👍Momen hangat Presiden Prabowo sambut Marc Márquez di Istana Negara!  Dukung MotoGP Mandalika & talenta muda seperti Mario Aji dan Veda Ega untuk wujudkan mimpi besar Indonesia di kancah balap dunia.;2025-10-01 13.57.39;positive;neutral
Rayyan Arkan Dikha bocah 11 tahun asal Kuantan Singingi (Kuansing) Riau tampil memukau di ajang MotoGP Mandalika yang digelar di Sirkuit Mandalika Lombok Nusa Tenggara Barat. Penari muda yang dikenal dengan gaya 'aura farming' ini tampil di area start sebelum sesi https://t.co/YyebhEHoZA;2025-10-04 09.54.00;positive;neutral
"and the Mandalika curse continues for @marcmarquez93 3 DNF &amp; 1 DNS Mandalika is Marc's kryptonite #IndonesianGP";2025-10-06 03.11.59;negative;negative
"Efek efisiensi😂🤣
#lombokpoenya #lombok #motogp #mandalika";2025-10-07 10.21.42;neutral;neutral
"Good think MXGP INDONESIA 🇮🇩 
#MX #MXGP #CRF #offroad d #Honda #HRC #HondaMotorCycle #HondaRacing #Motocross #Motorcycke #Racing #KTM #MotoSport #Kawasi
#motogp #mandalika #lombok #lombokisland indonesian";2024-07-12 14.06.14;positive;neutral
"Gunawan Sukses Holiday Ready For MotoGp Mandalika 
Keberangkatan bisa dari mana saja 
Hotel kami berada di Mandalika langsung sehingga tidak ada macet2an";2023-07-09 16.12.02;positive;positive
@MotoGP @marcmarquez93 Wuuuu ratau bener kalo di mandalika;2025-10-05 07.53.47;negative;negative
"Om Rossi sudah mendarat aman di Jakarta, lanjut gas ke Lombok buat MotoGP Mandalika 2025! 🏍️✨

Nah, fans VR46 pada di mana suaranya nih? 🔥🔥

Bezzecchi sama Di Giannantonio udah siap kasih aksi terbaik di sirkuit kebanggaan kita.

Yakin masih mikir dua kali buat nonton langsung?";2025-10-01 08.34.15;positive;positive
Crowd check diluar track sirkuit Mandalika ,  MotoGP 2025 ... 🏍🏍🏍🏍;2025-10-05 13.15.52;neutral;neutral
Pengen kasih medali ke diri sendiri, krn abis nyetir 4 jam untuk jarak 6km… beramgkat jam 4 sore, sampe jam 8 malam & gue gak marah2 di jalan. I deserve a freakin’ medal 🏅;2025-10-30 20.08.33;neutral;neutral
Bisa di pakai buat lari dan ada tempat sewa sepeda;2023-11-09 08.51.31;neutral;neutral
"IndonesianGP 2025

03-05 oct 2025

#motogp #gp #mandalika #lombok #indonesia";2025-10-01 16.36.03;neutral;neutral
"Setelah sukses hadirkan listrik andal di 3 gelaran MotoGP Mandalika sebelumnya, PLN kembali memastikan kesiapan pasokan listrik terbaik untuk gelaran MotoGP 2025.

Kesuksesan MotoGP 2025 akan memperkuat citra Indonesia sebagai tuan rumah ajang olahraga bertaraf dunia.

#PLNUntukSemua #PLNUntukIndonesia #MotoGP2025";2025-10-03 13.39.54;positive;neutral
Ngeri Video Detik-detik Marc Marquez Kecelakaan di MotoGP Mandalika 2025 https://t.co/xKpi0ILScx;2025-10-06 02.15.00;neutral;neutral
"MotoGP Mandalika Indonesia 2024
#jangankelomboknantigakmaupulang 
#motoGPMandalika 
#lombokiloveyou";2024-09-30 20.40.10;neutral;neutral
"Aus/Malaysia duuuuump 🇦🇺🇲🇾

1- win number 3 of the year 🏆
2- they love the content filming
3- helmet shoot on location
4- PI weather at its finest
5- but when the sun comes out 😍
6- feathered friends 🦜
7- missing out #12 in Aus
8- pre-session hugs 🫂 
9- in he comes
10- Friday jam sessions 🎶
11- keeping cool 
12- the flyaways get to us all 😂
13- long way from home but full of support 🇨🇿
14- that victory feeling 🔥
15- 🙌🏆
16- a bit warm for that 🐻

#australiangp #malaysiangp #motogp #moto2";2025-10-30 16.13.40;neutral;neutral
"What an unforgettable and unexpected experience! Together with  @bankmandiri  #LoopingForLife, we proudly brought Indonesian spices to  @motogp  Mandalika 2025.
.
Grateful for the past 3 incredible days, it was such a joy to see visitors engage and happily enjoy our spiced drinks!
Thankyouu! 💛";2025-10-07 02.04.57;positive;neutral
"- Antrian masuk bus dengan cuaca panas, harusnya dibuatkan tenda di sepanjang antrian dan ada air cooler agar tetap nyaman untuk para penonton.
- Bus Shuttle seharusnya menggunakan bus seperti bus bandara atau bus way di Jakarta untuk memudahkan proses loading penonton ke dan dari sirkuit Mandalika.
- Beberapa jalan masih menggunakan tanah dan pasir, ketika hujan berubah menjadi lumpur yang menyusahkan penonton berjalan.
- Atap tribun main Grandstand tidak mengcover semua area tempat duduk, sehingga ketika hujan beberapa penonton harus melihat dengan kondisi basah kuyup.
- Shopping Area seharusnya berada di 1 lokasi yang tidak berjauhan untuk memudahkan penonton agar tidak berjalan terlalu jauh, tolong dipikirkan fans MotoGP yang berusia diatas 60 tahun.
- Perbaiki juga SOP di outlet official merchandise di Zona A, kondisi kemarin untuk membeli 1 gantungan kunci saja memerlukan waktu 45 menit dikarenakan penonton membludak dan petugas toko yang terlalu sedikit.
- Toilet umum untuk tahun depan diharapkan sudah permanen dengan kebersihan yang selalu dijaga dengan baik, dan diadakan juga toilet untuk penonton disabilitas.
- Ketersediaan TV yang menyiarkan balapan di main Grandstand diperbanyak, yang terjadi kemarin TV malah mati tidak dapat ditonton oleh penonton di main Grandstand selama race MotoGP Mandalika berlangsung.
- Sempat terinfo bahwa dilarang menggunakan payung ketika berada di Main Grandstand dikarenakan berisiko terbang dan payung masuk ke lintasan balapan. Tapi kondisi yang terjadi beberapa penonton di Main Grandstand Zona A menggunakan payung dan tidak ada petugas yang menindak. Tahun depan tolong dipertegas aturan ini demi kenyamanan dan keamanan bersama.
- Overall terima kasih kepada bapak Presiden beserta jajaran nya yang telah membawa MotoGP kembali lagi ke Indonesia, menjadi suatu kebanggaan dapat menyaksikan secara langsung event internasional seperti MotoGP di negara sendiri. Semoga kesiapan dan penyelenggaraan MotoGP Mandalika dapat semakin baik kedepannya, agar nama Indonesia semakin harum di dunia internasional.";2022-11-09 08.51.31;negative;negative
"🇮🇩 A positive start in Mandalika 💪 Both riders in Q2 🙌

#MonsterYamaha | #YamahaMotoGP | #YamahaFactoryRacing | #MotoGP | #IndonesianGP";2025-10-03 15.57.11;positive;neutral
"Jadwal Lengkap MotoGP Mandalika 2025 Dimulai Hari Ini Selengkapnya &gt;&gt;&gt; https://t.co/gIF00uB7bk https://t.co/eNS4UDfbbo";2025-10-03 05.48.05;neutral;neutral
#girlracer #girlracing #malang #malangracing #racingindonesia #carracing #ladybikers #ladybikermalaysia #balapindonesia #mandalika #motogp;2025-09-26 10.44.44;neutral;neutral
"Moto GP from Mandalika, Indonesia!!
Pertamina Grand Prix of Indonesia 2025.
#motogp #2025 #mandalika #lombok #pertamina";2025-10-05 13.00.54;neutral;neutral
Gde se putuje uskoro?;2025-10-31 03.56.39;neutral;neutral
"MOTOGP MANDALIKA 2023 !!

Bingung cari tiket MotoGP Mandalika ?
Salika Travel solusinya!

Salika Travel menyediakan tiket nonton gelaran MotoGP Mandalika 2023
Harga tiket mulai dari Rp. 250.000,-/Orang";2023-09-17 20.23.36;neutral;neutral
Simak apa kata Marc Marquez soal kesuliannya di MotoGP Mandalika 2025 #motogp2025 #motogp #motogpmandalika2025 #marcmarquez;2025-10-03 21.21.30;neutral;neutral
"Jadwal MotoGP Mandalika. 
Segera amankan tiketnya. 

📷  @themandalikagp";2024-09-26 19.37.53;neutral;neutral
Diarea perhelatan even bertaraf internasional MotoGP, Sirkuit Mandalika Lombok NTB. #fyppage #sirkuitmandalika #motogp;2025-10-03 04.22.00;neutral;neutral
"Kalender MotoGP 2026
 https://kalteng.tribunnews.com/sport/217925/jadwal-lengkap-kalender-motogp-2026-tambah-jadi-22-seri-di-27-februari-22-november-mandalika-ke-18 .";2025-08-23 14.10.23;neutral;neutral
"Antusiasme masyarakat sambut Riders di Parade MotoGP Mandalika 2025 di Teras Udayana, Kota Mataram, Nusa Tenggara Barat (NTB) pada Rabu (1/10/2025).

Tampak masyarakat sangat antusias sejak parade dimulai dari Taman Sangkareang hingga Teras Udayana Mataram.

📸 Property: Harian NTB / Muzani
#harianntb #lombok #sumbawa #motogp #mandalika";2025-10-01 16.33.42;positive;neutral
Fasilitas pendukung masih minim.  Saat gelaran motogp kemarin jalan masuk ke sirkut untuk pejalan kaki masih tanah, jadi nya becek dan berlumpur krn turun hujan dan hanya tersedia 1 tenda untuk sholat. Lebih mending saat WSBK kemarin masih menyediakan 2 tenda terpisah untuk tempat sholat. Akhirnya sholat dibawah tribun krn sdh bawa sajadah dan wudhu nya dari wastafel darurat. Saran untuk pengelola, kedepannya disediakan tenda untuk sholat plus kran unt wudhu dibelakang setiap tribun;2022-11-09 08.51.31;negative;negative
Semoga terus jadi kebanggaan warga lombok .. ❤️;2023-11-09 08.51.31;positive;neutral
"Congratulations Alex Marquez for securing second place in the 2025 MotoGP World Championship 

Marc and Alex Marquez become the first brothers to achieve 1st and 2nd in the history of the sport 

#AlpinestarsProtects";2025-10-25 17.15.03;neutral;neutral
Dalam memastikan kelancaran MotoGP Mandalika 2024, Polri merancang manajemen rekayasa lalu lintas. Rekayasa lalin diberlakukan di empat pelabuhan dan satu bandara. Hal ini demi menjamin keamanan dan kenyamanan para pembalap hingga penonton, serta menyukseskan event MotoGP 2024 di Indonesia. Polri Jamin Kelancaran Agenda Nasional #SukseskanGPMandalika;2024-09-28 14.16.25;positive;neutral
"✨ Jakarta jadi saksi! 🚨 Press Conference Pertamina Grand Prix Indonesia 2025 resmi digelar. Semakin dekat menuju pesta motorsport terbesar Tanah Air! 🇮🇩🔥

📸 Team Indomotoracing

#Indomotoracing #MotoGP #MotoGP2025 #Mandalika #IndonesiaMendunia #ITDC #Injourney #TheMandalika #MGPA";2025-09-29 21.39.10;positive;neutral
MotoGP Mandalika 2025: Alex Rins Raih Hasil Kualifikasi Terbaik sejak Dua Tahun Tembus Barisan Depan https://t.co/1dKtcty5V1;2025-10-04 23.01.29;neutral;neutral
juara dunia MotoGP Marc Marquez bakal balapan di Mandalika 3-5 oktober ini bisa ga yah menaklukkan sirkuit Mandalika - lambe turah official - https://t.co/MHvs80NgoY;2025-10-02 13.15.38;neutral;neutral
Marc Marquez bisa memaklumi insiden dengan Marco Bezzecchi yang membuat keduanya gagal finish di MotoGP Indonesia 2025. Si Alien mengakui bahwa Sirkuit Mandalika cukup sulit. 9Ô∏è‚É£3Ô∏è‚É£ https://t.co/IdNzNYJb22;2025-10-05 09.41.28;neutral;negative
Sirkuitnya bagus, pemandangannya bagus, seru menonton IATC, WSSP, WSBK and soon MotoGP.;2022-11-09 08.51.31;positive;positive
"#motogp #valentinorossi #marcmarques #thedoctor #fypシ
#fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp 

[ The Doctor 46 ]

I'm Valentino Rossi. And I want to be a 
person, not an icon.";2025-09-28 16.40.50;neutral;neutral
"Week at home preparing the last two rounds 💪🏻

 @tsunaminutrition  

#MotoGP #PertaminaEnduroVR46RacingTeam";2025-10-29 18.53.30;neutral;neutral
Sirkuit Indonesia Kembali Jadi Mimpi Buruk Marc Marquez Crash di MotoGP Mandalika 2025 Baca Selengkapnya: https://t.co/OU4dci5H5K #CrashMarquez #MarcMarquez #SirkuitMandalika #MandalikaCircuit #MotoGPMandalika2025 https://t.co/NoOrLQF6Bv;2025-10-05 08.56.39;negative;negative
"Never ending...
... Story of "" MANDALIKA "" 📍

  #1 "" RACE MOTOGP ... ✨🌏🇮🇩

#go #global #glory 
⭕ Sorotan Dunia";2025-10-04 14.36.08;positive;neutral
"Until last week's  has recorded winning in 17 different circuits with a total of 30 wins 🔥
1. Aragon (2021)
2. Misano (2021, 2022)
3. Portimao (2021, 2023)
4. Valencia (2021, 2023)
5. Jerez (2022, 2023), 2024
6. Mugello (2022, 2023, 2024)
7. Assen (2022, 2023, 2024)
8. Silverstone (2022)
9. Red Bull Ring (2022, 2023, 2024)
10. Sepang (2022, 2024)
11. Mandalika (2023)
12. Lusail (201)
13. Catalunya (twice)
14. Ring of Saxony (201)
15. The Raptor(2024)
16. Chang (201)
17. Austin (2025) 
-";2025-04-06 16.50.17;neutral;neutral
Penyelenggaraan MotoGP Mandalika 2024 pun tidak lepas dari insiden beberapa pebalap yang terjatuh atau gagal menyelesaikan balapan. Motogpmandalika;2024-09-30 17.23.32;neutral;neutral
MotoGP Mandalika: Rookie Chaos and Big Crashes A rookie win brutal fights missed chances and crashes that shocked the grid. Here s what went down in the Indonesian GP at Mandalika. #MotoGP #IndonesianGP #Mandalika #MotorcycleRacing #MotoGPRace #GPHighlights #MotoGPLife https://t.co/wPffrFtAW4;2025-10-05 19.47.56;negative;neutral
https://mimbarnusantara.com/headline/36537/aldeguer-juara-motogp-indonesia-marquez-crash/  PEMBALAP Gresini Racing, Fermin Aldeguer tampil sebagai juarai MotoGP Indonesia setelah finis di urutan pertama pada balapan yang berlangsung di Sirkuit Mandalika, Lombok Tengah, Nusa Tenggara Barat, Minggu (5/10/2025).;2025-10-05 21.32.00;positive;neutral
2025 Indonesian MotoGP Mandalika: Race + reaction as it happened Ô∏èÔ∏è https://t.co/Kg5uUCBsBi Ô∏èÔ∏è Lap-by-lap coverage of the 2025 MotoGP Indonesian Grand Prix... https://t.co/TdJKrMnyb8 https://t.co/3VamSg9wQd;2025-10-05 13.32.18;neutral;neutral
"Davide Tardozzi telah mengonfirmasi bahwa Marc Marquez mengalami patah tulang bahu kanan akibat kecelakaan pada putaran pertama dalam balapan MotoGP Indonesia 2025 di Mandalika hari ini.

Marquez akan langsung diterbangkan pulang ke Spanyol untuk pemeriksaan lebih lanjut.

👨‍💻 HAMMER
_____________
#motomainly #motogp #racing #motorsport #motorcycle #sportsnews #ducati #ferminaldeguer #IndonesianGP";2025-10-05 14.51.23;neutral;neutral
"Penalti kontroversial yang dijatuhkan kepada Marc Marquez di Sprint Mandalika, Penalti setelah kontak dengan Rins.

#marcmarquez93 #ducatilenovoteam #motogp";2025-10-04 18.03.33;neutral;neutral
"Day 2 Indonesian GP 2025 
#MotoGPIndonesia

#MandalikaGP

#GPIndonesia2025

#SirkuitMandalika

#BalapMotorIndonesia
#mandalika 
#motogp";2025-10-04 16.56.55;neutral;neutral
Paket motoGP Mandalika, ready dari tiket VIP sampek yang termurah ya guys 😎 #motogpmandalika #motogp #ducati #yamaha #honda;2025-08-27 10.07.20;positive;neutral
